"X","age","job_admin.","job_blue.collar","job_entrepreneur","job_housemaid","job_management","job_retired","job_self.employed","job_services","job_student","job_technician","job_unemployed","marital_divorced","marital_married","education_primary","education_secondary","education_tertiary","default_yes","balance","housing_yes","loan_yes","contact_cellular","contact_telephone","duration","campaign","poutcome_failure","poutcome_other","poutcome_success","y_yes","zero_previous"
39526,0.181818181818182,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0792039656455977,1,0,1,0,0.0841805612037414,0.0161290322580645,1,0,0,1,0
39528,0.194805194805195,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0737929657000708,1,1,1,0,0.122204148027654,0.0161290322580645,1,0,0,1,0
39536,0.0779220779220779,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.289588364534345,0,0,1,0,0.0270435136234242,0,0,0,1,1,0
39548,0.519480519480519,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.103662411708097,0,0,1,0,0.219194794631964,0,0,1,0,1,0
39550,0.324675324675325,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0735205999310007,0,0,1,0,0.130134200894673,0,0,0,0,1,1
39553,0.103896103896104,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0750095328019175,0,0,1,0,0.0980073200488003,0,0,0,0,1,1
39555,0.168831168831169,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.074056252610172,0,0,1,0,0.0185034566897113,0,0,1,0,1,0
39566,0.0909090909090909,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0847602273346286,0,0,1,0,0.035786905246035,0,0,0,0,1,1
39578,0.519480519480519,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.0974433933143283,0,0,1,0,0.0335502236681578,0,1,0,0,1,0
39583,0.207792207792208,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.282307119641203,0,0,1,0,0.049410329402196,0.0161290322580645,0,1,0,1,0
39584,0.38961038961039,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.235895992591651,1,0,1,0,0.0422936152907686,0.0161290322580645,0,1,0,1,0
39598,0.545454545454545,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.0804840847602273,0,0,0,1,0.273688491256608,0,0,0,0,1,1
39605,0.038961038961039,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.076071759301291,0,0,1,0,0.0266368442456283,0.0161290322580645,0,0,0,1,1
39606,0.0909090909090909,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0757630780963448,0,0,1,0,0.0793005286701911,0,0,0,0,1,1
39610,0.103896103896104,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0737112559693498,0,0,1,0,0.0904839365595771,0,0,0,0,1,1
39617,0.25974025974026,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.10526936974561,0,0,1,0,0.117730784871899,0,0,0,0,1,1
39630,0.0909090909090909,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0755633431990267,0,0,1,0,0.0459536396909313,0.0161290322580645,0,0,0,1,1
39631,0.103896103896104,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0731574455722405,0,0,1,0,0.0805205368035787,0.032258064516129,0,0,0,1,1
39639,0.0909090909090909,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0728306066493563,0,0,1,0,0.0345668971126474,0,0,0,0,1,1
39648,0.181818181818182,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0756359740707788,0,0,1,0,0.0422936152907686,0.0161290322580645,0,0,1,1,0
39651,0.0909090909090909,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0810288162983676,0,0,1,0,0.0514436762911753,0,0,0,0,1,1
39652,0.038961038961039,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0775606921722078,0,0,1,0,0.0376169174461163,0,0,0,0,1,1
39656,0.298701298701299,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0826176166179435,0,0,1,0,0.046563643757625,0.032258064516129,0,0,0,1,1
39660,0.155844155844156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.081727888438981,1,0,1,0,0.038430256201708,0.0161290322580645,0,0,0,1,1
39663,0.376623376623377,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.093067383291268,0,0,1,0,0.0892639284261895,0,0,0,1,1,0
39664,0.246753246753247,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0906614856644817,0,0,1,0,0.0492069947132981,0,0,0,1,1,0
39666,0.207792207792208,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.08556824578287,1,0,1,0,0.0294835298901993,0,0,0,0,1,1
39673,0.12987012987013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0742287509305831,0,0,1,0,0.0315168767791785,0.032258064516129,0,0,0,1,1
39676,0.0779220779220779,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0728033700724493,1,0,1,0,0.024806832045547,0.0161290322580645,0,0,0,1,1
39678,0.103896103896104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0955822272256823,0,0,1,0,0.157787718584791,0.032258064516129,0,0,1,1,0
39687,0.181818181818182,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.166197592286601,1,0,1,0,0.0571370475803172,0.0483870967741935,1,0,0,1,0
39690,0.155844155844156,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.121456975287346,0,0,1,0,0.0241968279788532,0,0,0,1,1,0
39691,0.467532467532468,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0762896519165471,0,1,1,0,0.0406669377795852,0,0,0,0,1,1
39695,0.220779220779221,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.0852232491420478,0,0,1,0,0.0668971126474177,0,0,1,0,1,0
39698,0.467532467532468,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.100729940261108,0,0,1,0,0.0746238308255388,0.0161290322580645,0,0,0,1,1
39703,0.337662337662338,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.143781889492129,0,0,1,0,0.0837738918259455,0,0,0,0,1,1
39705,0.493506493506494,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.110190111306811,0,0,0,1,0.0335502236681578,0,0,0,0,1,1
39715,0.0909090909090909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0797033028888929,1,0,1,0,0.0453436356242375,0.032258064516129,1,0,0,1,0
39718,0.0909090909090909,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0753182140068636,0,0,1,0,0.063237088247255,0.0161290322580645,0,0,0,1,1
39725,0.324675324675325,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0740017794563579,0,0,1,0,0.0380235868239122,0.0161290322580645,0,0,1,1,0
39730,0.415584415584416,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0751003213916075,0,0,1,0,0.104310695404636,0.129032258064516,0,0,0,1,1
39742,0.0909090909090909,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.13729050532929,1,0,1,0,0.0382269215128101,0.032258064516129,1,0,0,1,0
39753,0.480519480519481,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0782688431717902,0,0,1,0,0.065880439202928,0.032258064516129,0,0,1,1,0
39755,0.506493506493506,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0770976703647886,0,0,1,0,0.0599837332248882,0,0,0,0,1,1
39759,0.38961038961039,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0833983984892779,1,1,1,0,0.0536803578690525,0,0,0,0,1,1
39762,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0759174186988179,0,0,1,0,0.0766571777145181,0,0,0,0,1,1
39763,0.402597402597403,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0892179470884099,1,0,1,0,0.0416836112240748,0,0,0,1,1,0
39764,0.0909090909090909,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.083688921976286,0,0,1,0,0.0583570557137048,0,0,0,0,1,1
39767,0.25974025974026,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0734388902002796,0,0,1,0,0.0534770231801545,0,0,0,0,1,1
39774,0.350649350649351,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0884462440760445,0,0,1,0,0.0337535583570557,0.0161290322580645,0,0,0,1,1
39775,0.194805194805195,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0848147004884426,0,0,1,0,0.0664904432696218,0,0,0,0,1,1
39776,0.350649350649351,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0959726181613495,0,0,1,0,0.0140300935339569,0,1,0,0,1,0
39780,0.363636363636364,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.126023641348755,0,0,1,0,0.0170801138674258,0,0,0,0,1,1
39781,0.103896103896104,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0965264285584588,0,0,1,0,0.0662871085807239,0,0,0,0,1,1
39787,0.402597402597403,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0728033700724493,0,0,1,0,0.296868645790972,0,0,0,0,1,1
39788,0.0909090909090909,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0813193397853758,0,0,1,0,0.213094753965026,0,0,0,0,1,1
39789,0.454545454545455,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.0753817660196466,0,0,1,0,0.15880439202928,0,0,0,0,1,1
39791,0.324675324675325,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0824178817206253,0,1,1,0,0.0681171207808052,0.0161290322580645,0,0,0,1,1
39792,0.402597402597403,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.0880921685762533,0,1,1,0,0.0837738918259455,0.0161290322580645,0,0,0,1,1
39793,0.467532467532468,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0776514807618978,0,0,1,0,0.0359902399349329,0.0161290322580645,0,0,0,1,1
39794,0.376623376623377,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.0754634757503677,0,0,1,0,0.0510370069133794,0,0,0,1,1,0
39800,0.207792207792208,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0751820311223285,0,0,1,0,0.0689304595363969,0,0,0,0,1,1
39812,0.467532467532468,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.0728033700724493,0,0,1,0,0.0353802358682391,0,0,0,1,1,0
39814,0.324675324675325,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.0942930292520836,0,0,1,0,0.0231801545343636,0,0,1,0,1,0
39817,0.0649350649350649,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0730848147004884,0,0,1,0,0.0390402602684018,0,0,0,0,1,1
39818,0.38961038961039,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.107684346231366,0,0,1,0,0.0437169581130541,0.0161290322580645,0,0,0,1,1
39819,0.155844155844156,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.103153995605832,0,0,1,0,0.0477836518910126,0,0,0,0,1,1
39820,0.25974025974026,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0730303415466744,1,0,1,0,0.0471736478243188,0.0161290322580645,0,0,0,1,1
39821,0.25974025974026,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0801027726835291,0,0,1,0,0.221024806832046,0,0,0,0,1,1
39822,0.207792207792208,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0819820964901131,0,0,1,0,0.0514436762911753,0,0,0,0,1,1
39824,0.441558441558442,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0680097325368148,1,1,1,0,0.232614884099227,0.0161290322580645,0,0,0,1,1
39827,0.116883116883117,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0895084705754181,0,0,1,0,0.0447336315575437,0,0,1,0,1,0
39836,0.285714285714286,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0859767944364752,0,0,1,0,0.0638470923139488,0,0,0,0,1,1
39841,0.376623376623377,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0941477675085795,0,0,1,0,0.0331435542903619,0.0161290322580645,0,0,1,1,0
39847,0.467532467532468,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0879105913968732,0,0,1,0,0.052257015046767,0.032258064516129,0,0,0,1,1
39848,0.103896103896104,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.087538358179144,0,0,1,0,0.0973973159821065,0,0,0,0,1,1
39850,0.246753246753247,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0782234488769451,0,0,1,0,0.0803172021146808,0,0,0,0,1,1
39852,0.246753246753247,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0728033700724493,1,0,1,0,0.0217568117120781,0,0,0,0,1,1
39853,0.207792207792208,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0783505529025112,0,0,1,0,0.0711671411142741,0,0,0,0,1,1
39855,0.454545454545455,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.09314001416302,1,0,1,0,0.0573403822692151,0.0161290322580645,0,0,1,1,0
39857,0.103896103896104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0756450529297478,0,1,1,0,0.0404636030906873,0,0,0,1,1,0
39860,0.337662337662338,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0905434604978846,0,0,1,0,0.0597803985359902,0,0,0,0,1,1
39864,0.142857142857143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0755905797759338,1,0,1,0,0.140300935339569,0,0,0,0,1,1
39866,0.103896103896104,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.0811105260290887,0,0,1,0,0.0780805205368036,0,0,0,0,1,1
39867,0.285714285714286,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.145143718337479,0,0,1,0,0.121187474583164,0,0,0,0,1,1
39868,0.376623376623377,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0832168213098978,0,0,1,0,0.132980886539244,0,1,0,0,1,0
39873,0.324675324675325,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0924137054454996,0,0,1,0,0.0343635624237495,0,0,0,0,1,1
39875,0.441558441558442,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.0819276233362991,1,0,1,0,0.0396502643350956,0,0,0,0,1,1
39876,0.25974025974026,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0908521417028308,0,0,1,0,0.0209434729564864,0,0,0,1,1,0
39880,0.194805194805195,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.0829444555408276,0,0,1,0,0.0847905652704351,0,0,0,0,1,1
39882,0.415584415584416,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.103399124797995,0,0,1,0,0.0325335502236682,0.0161290322580645,0,0,0,1,1
39885,0.454545454545455,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0737929657000708,0,0,0,1,0.05490036600244,0,0,0,0,1,1
39887,0.506493506493506,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.103453597951809,1,0,0,1,0.0856039040260268,0.0161290322580645,0,0,0,1,1
39889,0.272727272727273,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.0872115192562599,1,0,1,0,0.0347702318015453,0.032258064516129,0,0,0,1,1
39890,0.311688311688312,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.0852958800137999,1,0,1,0,0.0551037006913379,0.0161290322580645,0,0,1,1,0
39896,0.402597402597403,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.0775516133132388,1,0,1,0,0.144774298495323,0,1,0,0,1,0
39897,0.116883116883117,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.210447950901531,0,0,1,0,0.0150467669784465,0,0,0,1,1,0
39900,0.181818181818182,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0787318649792094,0,0,1,0,0.0170801138674258,0,0,0,0,1,1
39906,0.25974025974026,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.119241733698909,1,0,1,0,0.0646604310695405,0,0,0,1,1,0
39909,0.168831168831169,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0733844170464656,0,0,1,0,0.0530703538023587,0.0161290322580645,0,0,0,1,1
39911,0.142857142857143,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0833802407713399,0,0,1,0,0.0498169987799919,0,0,0,0,1,1
39914,0.402597402597403,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.136527881175894,1,0,1,0,0.0534770231801545,0,1,0,0,1,0
39921,0.363636363636364,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0870390209358488,1,0,1,0,0.0630337535583571,0,0,1,0,1,0
39922,0.506493506493506,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.101029542607085,0,0,1,0,0.0980073200488003,0.0161290322580645,0,0,0,1,1
39926,0.12987012987013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.118079639750876,0,0,1,0,0.187881252541684,0.0161290322580645,0,0,1,1,0
39932,0.246753246753247,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0745192744175912,0,0,1,0,0.0514436762911753,0.0161290322580645,0,0,0,1,1
39938,0.25974025974026,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0952009151489841,0,0,1,0,0.0390402602684018,0,0,0,0,1,1
39940,0.402597402597403,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.12625061282298,0,0,1,0,0.0368035786905246,0.032258064516129,1,0,0,1,0
39943,0.220779220779221,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.0850961451164818,0,0,1,0,0.0508336722244815,0.0161290322580645,0,0,0,1,1
39948,0.467532467532468,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0962903782252647,0,0,1,0,0.0479869865799105,0.0161290322580645,0,0,0,1,1
39952,0.142857142857143,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.0730121838287364,1,0,1,0,0.0331435542903619,0,1,0,0,1,0
39953,0.441558441558442,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.0728033700724493,0,0,1,0,0.110004066693778,0.032258064516129,0,0,0,1,1
39954,0.207792207792208,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.081682494144136,0,0,1,0,0.0532736884912566,0.0161290322580645,0,0,1,1,0
39955,0.545454545454545,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.0754725546093367,0,0,0,1,0.0418869459129728,0.0483870967741935,0,0,0,1,1
39956,0.181818181818182,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.0765166233907723,0,0,1,0,0.0233834892232615,0.0161290322580645,0,0,1,1,0
39958,0.285714285714286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0782052911590071,1,0,1,0,0.082553883692558,0.0161290322580645,0,0,0,1,1
39959,0.467532467532468,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.081791440451764,0,0,1,0,0.0496136640910939,0.0161290322580645,0,0,0,1,1
39960,0.116883116883117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0751729522633595,1,1,1,0,0.120374135827572,0.0483870967741935,0,0,0,1,1
39962,0.480519480519481,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.323597770232237,0,0,0,1,0.0888572590483937,0,0,0,0,1,1
39967,0.142857142857143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.107720661667242,0,0,1,0,0.0636437576250508,0.0161290322580645,0,0,0,1,1
39969,0.311688311688312,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0992500862491602,0,0,1,0,0.143350955673038,0,1,0,0,1,0
39971,0.194805194805195,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.09314001416302,0,0,1,0,0.0402602684017893,0,0,0,0,1,1
39973,0.207792207792208,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.0739563851615129,0,0,1,0,0.0237901586010573,0,0,0,0,1,1
39974,0.441558441558442,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.0919052893432353,0,0,1,0,0.0427002846685645,0.0161290322580645,0,0,0,1,1
39976,0.142857142857143,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0728487643672943,0,0,1,0,0.0652704351362342,0,0,0,0,1,1
39977,0.272727272727273,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0741651989178,0,0,1,0,0.0601870679137861,0.0483870967741935,0,0,0,1,1
39979,0.168831168831169,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0808109236831115,0,0,1,0,0.0835705571370476,0,0,0,0,1,1
39980,0.545454545454545,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.076126232455105,0,0,1,0,0.12057747051647,0,0,0,0,1,1
39983,0.0909090909090909,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.083598133386596,0,0,1,0,0.0335502236681578,0,0,0,0,1,1
39985,0.350649350649351,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0746554573021263,1,0,1,0,0.0455469703131354,0.0161290322580645,0,0,0,1,1
39987,0.142857142857143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0785866032357053,1,0,1,0,0.0691337942252948,0,1,0,0,1,0
39989,0.480519480519481,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.0944382909955877,0,0,1,0,0.120170801138674,0.0161290322580645,0,0,0,1,1
39991,0.103896103896104,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0839794454632942,1,0,1,0,0.0782838552257015,0.0161290322580645,0,0,1,1,0
39997,0.155844155844156,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.103126759028925,0,0,1,0,0.0483936559577064,0.032258064516129,0,0,0,1,1
39998,0.467532467532468,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0746191418662503,0,0,1,0,0.0345668971126474,0,0,0,0,1,1
40006,0.272727272727273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0732391553029615,0,0,1,0,0.109597397315982,0,0,0,0,1,1
40013,0.311688311688312,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.078032792838596,0,0,1,0,0.0908906059373729,0.0161290322580645,0,0,1,1,0
40019,0.103896103896104,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0980970711600966,0,0,1,0,0.0610004066693778,0.0161290322580645,0,0,1,1,0
40020,0.506493506493506,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.121039347774772,0,0,1,0,0.0406669377795852,0,0,0,0,1,1
40024,0.272727272727273,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.0746282207252193,0,0,1,0,0.14213094753965,0,1,0,0,1,0
40026,0.285714285714286,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.0791040981969386,1,0,1,0,0.0876372509150061,0.0161290322580645,1,0,0,1,0
40032,0.0909090909090909,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0763350462113922,0,0,1,0,0.170191134607564,0,0,0,0,1,1
40034,0.324675324675325,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.108365260654041,0,0,1,0,0.147417649450996,0.0161290322580645,0,0,1,1,0
40035,0.233766233766234,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.101474406696566,1,0,1,0,0.0292801952013013,0.0161290322580645,0,0,0,1,1
40036,0.0909090909090909,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.076089917019229,0,0,1,0,0.12545750305002,0.0161290322580645,0,0,0,1,1
40037,0.272727272727273,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.0845423347193725,0,0,1,0,0.0284668564457096,0.0161290322580645,0,0,0,1,1
40040,0.181818181818182,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0808744756958945,1,0,1,0,0.218788125254168,0.0161290322580645,0,1,0,1,0
40048,0.324675324675325,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.0771703012365406,1,0,1,0,0.0380235868239122,0,0,1,0,1,0
40050,0.415584415584416,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.0801572458373432,0,0,1,0,0.103700691337942,0.032258064516129,0,0,0,1,1
40054,0.220779220779221,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.0732754707388375,1,0,1,0,0.0666937779585197,0.0161290322580645,0,0,1,1,0
40055,0.246753246753247,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0737838868411018,1,1,1,0,0.0532736884912566,0.0161290322580645,0,0,0,1,1
40056,0.311688311688312,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.096998529224847,1,0,1,0,0.0569337128914193,0.0161290322580645,1,0,0,1,0
40057,0.311688311688312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0790133096072486,0,0,1,0,0.0420902806018707,0,0,0,0,1,1
40061,0.116883116883117,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.0916056869972582,0,0,1,0,0.0912972753151688,0,0,0,0,1,1
40062,0.116883116883117,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0758811032629419,0,0,1,0,0.0370069133794225,0,0,0,0,1,1
40064,0.142857142857143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.07799647740272,0,0,1,0,0.0455469703131354,0,0,0,0,1,1
40066,0.142857142857143,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0889546601783088,0,0,1,0,0.0813338755591704,0,0,0,0,1,1
40068,0.103896103896104,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0740017794563579,0,0,1,0,0.0441236274908499,0,0,0,0,1,1
40069,0.272727272727273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.273319049261889,0,0,1,0,0.0325335502236682,0,0,0,0,1,1
40071,0.298701298701299,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.0728033700724493,1,1,1,0,0.0715738104920699,0.0161290322580645,1,0,0,1,0
40072,0.142857142857143,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0746645361610953,0,0,1,0,0.160024400162668,0,0,0,0,1,1
